Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
15200000.02,300,0.22,0.78,599.2665718,764.7235526,2.497348168,2.529068406
15200000.02,300,0.24,0.76,635.2776145,735.9735724,2.754755524,3.277892976
15200000.02,300,0.26,0.74,670.0690287,709.5959243,2.043234618,1.204028633
15200000.02,300,0.28,0.72,702.426721,684.1683555,1.475212027,2.399810411
15200000.02,300,0.3,0.7,732.5631108,659.7012909,1.445026291,2.846904138
15200000.02,300,0.32,0.68,761.55,635.6,1.3,2.6
15200000.02,300,0.34,0.66,791.2685876,615.2024523,2.533116066,2.584813057
15200000.02,300,0.36,0.64,817.9175145,591.9549935,1.871487176,1.022688843
15200000.02,300,0.38,0.62,844.346045,571.8852599,2.201574046,2.166458919
15200000.02,300,0.4,0.6,868.9823177,551.4445378,2.252738709,2.454014225
15200000.02,300,0.42,0.58,893.4478191,529.6204574,1.127211537,1.876042154
15200000.02,300,0.44,0.56,917.8431561,511.2961003,2.649583157,2.036676039
15200000.02,300,0.46,0.54,940.3168138,492.0838504,3.305126327,3.275679893
15200000.02,300,0.48,0.52,963.3958225,473.3715337,2.614424459,3.265180155
15200000.02,300,0.5,0.5,985.5998927,454.9313585,1.719683689,2.551812003
15200000.02,300,0.52,0.48,1007.075105,436.6294619,3.001854676,2.424751792
15200000.02,300,0.54,0.46,1027.970743,419.0667198,2.085464404,1.543233617
15200000.02,300,0.56,0.44,1049.062954,400.890062,3.476857754,3.59992247
15200000.02,300,0.58,0.42,1069.559284,382.3529791,0.837574155,2.830084863
15200000.02,300,0.6,0.4,1090.309465,364.3374761,2.93335394,3.730095968
15200000.02,300,0.62,0.38,1110.403828,347.1350205,1.705379781,1.855656021
15200000.02,300,0.64,0.36,1130.607915,329.7832032,3.147542511,1.700523889
15200000.02,300,0.66,0.34,1149.050051,311.7515951,3.638006752,2.557062739
15200000.02,300,0.68,0.32,1168.340725,295.9611405,1.629112166,2.57386624
15200000.02,300,0.7,0.3,1188.063239,277.0565672,1.961404035,0.445001754
15200000.02,300,0.72,0.28,1206.938055,258.5921996,1.004463091,1.73512718
15200000.02,300,0.74,0.26,1226.611677,241.370037,3.674613085,1.389097319
15200000.02,300,0.76,0.24,1245.877525,223.8676111,2.153203647,1.549995802
15200000.02,300,0.78,0.22,1265.454202,205.9696752,3.794744688,1.772003349
15200000.02,300,0.8,0.2,1283.923091,187.5260192,2.396888616,0.818908147
15200000.02,300,0.82,0.18,1303.767402,170.6525924,2.577247125,1.615795544
15200000.02,300,0.84,0.16,1322.314784,151.7027689,2.273894311,1.30162383
15200000.02,300,0.86,0.14,1340.948149,133.3169527,1.408869217,0.913368199
15200000.02,300,0.88,0.12,1360.061161,114.4356711,3.436352733,1.438068743
15200000.02,300,0.9,0.1,1379.469672,96.08033329,1.144988305,0.672213883
15200000.02,300,0.92,0.08,1398.127184,76.9695974,3.49941408,0.783283932
15200000.02,300,0.94,0.06,1417.601627,58.17064225,2.647509088,0.612772295
15200000.02,300,0.96,0.04,1435.635529,39.01798117,3.207401511,0.518248048
15200000.02,300,0.98,0.02,1452.449802,19.51280905,2.434910085,0.187275394
15600000.02,300,0.02,0.98,79.63652188,1156.324994,1.279950444,0.596076961
15600000.02,300,0.04,0.96,151.5201506,1103.627174,1.497911438,1.826145714
15600000.02,300,0.06,0.94,216.7881407,1056.173466,1.262705094,2.298208134
15600000.02,300,0.08,0.92,277.1477171,1011.122136,1.909062865,2.887607587
15600000.02,300,0.1,0.9,332.1511678,969.6311229,3.038510336,2.690660197
15600000.02,300,0.12,0.88,385.4975345,928.7274432,2.861925892,3.030304756
15600000.02,300,0.14,0.86,433.3449507,894.0385976,4.283532892,2.823395168
15600000.02,300,0.16,0.84,478.4450215,859.8280731,2.001804731,1.94248861
15600000.02,300,0.18,0.82,519.6164837,827.6087789,0.74812633,2.074559164
15600000.02,300,0.2,0.8,559.011235,798.6073168,3.554262701,3.125919507
15600000.02,300,0.22,0.78,596.9586628,768.9069976,4.717174423,3.391125284
15600000.02,300,0.24,0.76,631.0539682,742.2924315,2.972997072,2.974596599
15600000.02,300,0.26,0.74,667.0892672,716.3722373,1.943682621,1.131366414
15600000.02,300,0.28,0.72,697.8706756,690.1632771,3.22361073,3.81101719
15600000.02,300,0.3,0.7,729.444947,665.92726,1.567663511,2.63508988
15600000.02,300,0.32,0.68,759.3049934,641.7709198,3.039974204,3.01361457
15600000.02,300,0.34,0.66,786.9139732,620.7664847,1.459911141,1.823958848
15600000.02,300,0.36,0.64,814.8361422,598.3209037,3.058612526,5.70481791
15600000.02,300,0.38,0.62,840.6383484,576.685478,3.061817891,3.851976878
15600000.02,300,0.4,0.6,865.9585746,555.9971531,2.149687555,2.775557549
15600000.02,300,0.42,0.58,890.2397928,536.6606169,2.039244156,1.9785939
15600000.02,300,0.44,0.56,914.6471494,516.0339415,1.459684797,4.028968602
15600000.02,300,0.46,0.54,938.0482197,497.6077933,3.284380417,2.229995752
15600000.02,300,0.48,0.52,961.470833,477.7922431,1.938332799,1.930993847
15600000.02,300,0.5,0.5,983.1751787,458.1184697,1.322822017,2.370862681
15600000.02,300,0.52,0.48,1004.358908,440.5698932,3.234612099,3.918182091
15600000.02,300,0.54,0.46,1027.665856,421.7178605,0.958162344,1.999041294
15600000.02,300,0.56,0.44,1048.093866,405.6318862,2.024275673,1.331204988
15600000.02,300,0.58,0.42,1067.279349,386.8944074,3.139157915,2.104858555
15600000.02,300,0.6,0.4,1089.331966,369.1961748,3.101496229,2.062112106
15600000.02,300,0.62,0.38,1109.527072,350.7815079,3.533085318,2.113665073
15600000.02,300,0.64,0.36,1129.492339,332.3055378,3.246520554,2.307387687
15600000.02,300,0.66,0.34,1148.682895,315.2750777,2.143740303,1.752644916
15600000.02,300,0.68,0.32,1168.30236,297.6805757,2.510245426,1.414355004
15600000.02,300,0.7,0.3,1189.273724,280.2436438,1.827791484,2.582527159
15600000.02,300,0.72,0.28,1207.907523,262.4898226,2.617157304,2.025011953
15600000.02,300,0.74,0.26,1227.908904,243.5367261,3.197626174,1.520840118
15600000.02,300,0.76,0.24,1248.101622,225.8665474,3.064064115,2.022646776
15600000.02,300,0.78,0.22,1265.994273,208.3666325,2.649410583,2.027605882
15600000.02,300,0.8,0.2,1285.083136,189.8287531,1.574375511,1.869534285
15600000.02,300,0.82,0.18,1305.00548,171.8552618,3.884148974,1.710254119
15600000.02,300,0.84,0.16,1323.204212,153.0790097,0.912312201,1.4671926
15600000.02,300,0.86,0.14,1341.592408,134.122138,1.180823147,1.029968518
15600000.02,300,0.88,0.12,1360.997446,115.4181683,3.023964642,0.629960955
15600000.02,300,0.9,0.1,1380.564518,96.53572643,1.925021221,1.09492637
15600000.02,300,0.92,0.08,1399.286525,77.74846046,3.841453401,0.839449259
15600000.02,300,0.94,0.06,1418.936568,58.78680924,2.572912656,0.651013859
15600000.02,300,0.96,0.04,1437.228173,39.29779417,3.894875887,0.232433145
15600000.02,300,0.98,0.02,1456.313917,19.76600535,2.369273055,0.154388775
16000000.02,300,0.02,0.98,78.50189921,1161.488789,1.316234805,3.36226193
16000000.02,300,0.04,0.96,150.0699239,1108.39816,0.834060518,4.199423686
16000000.02,300,0.06,0.94,214.9781384,1060.186007,1.748648105,2.254489852
16000000.02,300,0.08,0.92,275.0504369,1016.255955,1.753887414,2.078437434
16000000.02,300,0.1,0.9,330.2329344,974.579023,1.856704427,2.119931305
16000000.02,300,0.12,0.88,381.7316389,936.2342867,4.40382579,3.469075791
16000000.02,300,0.14,0.86,429.6986818,899.5793036,2.519721215,3.649447051
16000000.02,300,0.16,0.84,473.736275,866.6997352,2.723421886,3.671905185
16000000.02,300,0.18,0.82,516.460443,834.2157979,3.147517817,4.559273764
16000000.02,300,0.2,0.8,555.0880258,805.6477533,2.310015725,1.718165584
16000000.02,300,0.22,0.78,593.0527369,775.8194419,2.367008775,1.910214455
16000000.02,300,0.24,0.76,628.3156579,748.013809,1.703762819,2.536897178
16000000.02,300,0.26,0.74,662.9574641,721.8206767,1.778222614,3.428112155
16000000.02,300,0.28,0.72,694.425078,696.4121223,3.871990439,3.61224796
16000000.02,300,0.3,0.7,725.6581594,672.1481897,2.309247955,2.532462581
16000000.02,300,0.32,0.68,754.7268623,648.0796482,2.873557248,1.239786944
16000000.02,300,0.34,0.66,783.5990994,626.0981882,1.915542383,1.317188737
16000000.02,300,0.36,0.64,811.0449863,604.615051,1.473709668,2.973189458
16000000.02,300,0.38,0.62,836.9805211,582.3311616,2.796783275,4.707054464
16000000.02,300,0.4,0.6,863.4073694,561.0724046,2.647776201,1.605725455
16000000.02,300,0.42,0.58,886.9042713,541.6502517,3.488514458,1.495770215
16000000.02,300,0.44,0.56,911.2716076,522.1253898,2.619664471,1.904922222
16000000.02,300,0.46,0.54,935.9225861,502.2468393,3.492869541,1.811764736
16000000.02,300,0.48,0.52,957.1096255,484.1560752,2.578154035,2.206143234
16000000.02,300,0.5,0.5,981.1064689,462.2684404,3.158095036,1.646571373
16000000.02,300,0.52,0.48,1003.324051,444.7676077,3.072816133,2.356790422
16000000.02,300,0.54,0.46,1024.045254,426.2329839,1.987721905,2.0091236
16000000.02,300,0.56,0.44,1045.43519,407.4707587,1.792466507,1.796957153
16000000.02,300,0.58,0.42,1067.104806,389.9046051,3.003647276,2.98589316
16000000.02,300,0.6,0.4,1087.428953,372.1476321,2.153209902,3.386106799
16000000.02,300,0.62,0.38,1107.290684,354.5557797,1.616498097,1.498953087
16000000.02,300,0.64,0.36,1127.960688,336.4688255,2.996492257,1.235213156
16000000.02,300,0.66,0.34,1147.114615,318.12322,2.254221111,2.238716513
16000000.02,300,0.68,0.32,1167.770348,299.5774265,3.123139129,1.718906222
16000000.02,300,0.7,0.3,1187.221646,282.9768512,1.895758756,1.069432319
16000000.02,300,0.72,0.28,1206.436676,264.365148,3.753095945,2.789587217
16000000.02,300,0.74,0.26,1226.814491,246.4940367,1.766245223,1.892688086
16000000.02,300,0.76,0.24,1246.42446,227.8669385,3.246479009,1.209737228
16000000.02,300,0.78,0.22,1265.920038,210.5205761,2.228441928,1.039276224
16000000.02,300,0.8,0.2,1284.861329,191.7154387,2.623898025,0.939222235
16000000.02,300,0.82,0.18,1304.630266,173.4839543,1.096062336,0.654779188
16000000.02,300,0.84,0.16,1323.148536,154.3093868,2.339388006,1.347676849
16000000.02,300,0.86,0.14,1344.332374,135.797795,2.798894781,1.298517784
16000000.02,300,0.88,0.12,1362.488778,116.8603707,2.728152931,0.7960275
16000000.02,300,0.9,0.1,1380.625132,97.64922907,5.531486652,1.175697119
16000000.02,300,0.92,0.08,1400.578624,78.61032536,3.95859002,0.447141968
16000000.02,300,0.94,0.06,1419.690903,59.12584742,4.241354818,0.228504969
16000000.02,300,0.96,0.04,1439.110619,39.44121608,2.555689076,0.495554959
16000000.02,300,0.98,0.02,1456.399058,19.68071763,5.352873966,0.149751914
16400000.02,300,0.02,0.98,77.95746049,1165.412405,0.737978482,3.233260537
16400000.02,300,0.04,0.96,148.4658836,1113.798042,1.535893826,2.179283371
16400000.02,300,0.06,0.94,214.0897422,1065.051234,1.099751369,1.51929712
16400000.02,300,0.08,0.92,272.8752053,1021.685952,3.008991977,2.220472432
16400000.02,300,0.1,0.9,328.3692913,979.2411703,2.528588562,3.021968397
16400000.02,300,0.12,0.88,378.4535295,942.6003527,3.538560032,2.728215034
16400000.02,300,0.14,0.86,426.0516532,906.1600523,2.908484483,1.734367678
16400000.02,300,0.16,0.84,470.9198777,872.9660189,2.179126796,1.258587295
16400000.02,300,0.18,0.82,513.4178429,840.6504925,1.927229345,3.761781326
16400000.02,300,0.2,0.8,552.8576883,810.1704097,2.485828885,3.31395293
16400000.02,300,0.22,0.78,590.18335,781.2664267,2.344938689,2.85548749
16400000.02,300,0.24,0.76,624.5027961,754.9141485,2.718242067,2.575389939
16400000.02,300,0.26,0.74,659.542933,727.9642501,3.628113326,4.74205599
16400000.02,300,0.28,0.72,690.5936576,703.1709794,4.037796146,4.480410372
16400000.02,300,0.3,0.7,722.1638863,678.4133478,2.941842863,2.518140505
16400000.02,300,0.32,0.68,753.1332137,652.9552486,3.137357124,6.407977082
16400000.02,300,0.34,0.66,781.7161381,630.6132769,1.690019263,1.651241962
16400000.02,300,0.36,0.64,807.7791951,610.0067589,2.937364184,3.416801809
16400000.02,300,0.38,0.62,834.1167778,588.4046171,3.175766981,2.396186243
16400000.02,300,0.4,0.6,860.7760965,566.8497516,3.007757871,4.125542371
16400000.02,300,0.42,0.58,884.9789291,545.7435082,1.745029996,4.212954357
16400000.02,300,0.44,0.56,909.1874324,525.7848997,2.478912804,2.324405288
16400000.02,300,0.46,0.54,932.0856579,507.6157749,1.238040598,3.184798083
16400000.02,300,0.48,0.52,954.6915046,488.1734127,1.520426923,1.794866578
16400000.02,300,0.5,0.5,978.6190791,467.4752169,1.706406067,2.717179329
16400000.02,300,0.52,0.48,1000.458978,449.4605624,1.549174988,3.724805681
16400000.02,300,0.54,0.46,1022.886022,430.5649767,2.437399674,3.902939356
16400000.02,300,0.56,0.44,1044.060093,413.3531178,1.139425322,2.300418939
16400000.02,300,0.58,0.42,1066.287687,394.3689541,2.182168514,0.962609633
16400000.02,300,0.6,0.4,1086.332723,376.4149968,2.895039144,4.413922459
16400000.02,300,0.62,0.38,1106.222752,357.5934945,1.649701005,1.100205851
16400000.02,300,0.64,0.36,1126.215125,339.046333,1.653328558,0.778900648
16400000.02,300,0.66,0.34,1147.881431,321.2064448,1.509413427,1.876654498
16400000.02,300,0.68,0.32,1167.320764,303.1464882,2.711951986,1.629035192
16400000.02,300,0.7,0.3,1186.299362,285.3664659,4.983345949,2.477430488
16400000.02,300,0.72,0.28,1207.161165,266.7965148,1.407038521,2.582985947
16400000.02,300,0.74,0.26,1226.736974,248.4302845,5.213806316,2.159936605
16400000.02,300,0.76,0.24,1245.154962,229.7500741,2.599030402,1.356911781
16400000.02,300,0.78,0.22,1265.934663,211.559268,1.805155707,1.950190712
16400000.02,300,0.8,0.2,1285.994894,193.1303144,3.608317964,2.094655654
16400000.02,300,0.82,0.18,1305.100905,175.3999754,2.606054524,1.970989034
16400000.02,300,0.84,0.16,1325.144531,155.5154331,1.787490996,1.043627907
16400000.02,300,0.86,0.14,1343.923732,136.7694689,1.429693165,0.882471791
16400000.02,300,0.88,0.12,1363.599551,117.2354635,1.923204165,1.3733168
16400000.02,300,0.9,0.1,1380.412658,98.07147689,2.242118133,0.609371754
16400000.02,300,0.92,0.08,1401.276849,79.19253312,0.915943577,0.313295145
16400000.02,300,0.94,0.06,1420.889504,59.35154384,5.330069152,0.809029646
16400000.02,300,0.96,0.04,1440.618774,39.7575859,3.044159316,0.54389409
16400000.02,300,0.98,0.02,1456.871325,19.89346071,3.565680089,0.239417238
16800000.02,300,0.02,0.98,77.24404119,1170.912658,0.484503002,2.396559191
16800000.02,300,0.04,0.96,147.4067161,1117.343171,0.778217537,1.915617752
16800000.02,300,0.06,0.94,212.3813507,1070.293113,2.570774342,3.424986756
16800000.02,300,0.08,0.92,270.5122446,1026.84656,3.317932862,3.292977936
16800000.02,300,0.1,0.9,324.8947433,986.5100913,2.457902923,1.087325959
16800000.02,300,0.12,0.88,374.4058368,948.6198649,1.537416467,2.453266823
16800000.02,300,0.14,0.86,423.5274719,912.031259,4.279956141,4.604402926
16800000.02,300,0.16,0.84,468.10093,877.6540209,0.876776574,2.801117081
16800000.02,300,0.18,0.82,510.2897215,847.4901521,2.382886762,2.535248095
16800000.02,300,0.2,0.8,549.3878614,816.2177161,1.581077333,2.380330878
16800000.02,300,0.22,0.78,586.7623072,786.4691509,2.180044273,2.32269186
16800000.02,300,0.24,0.76,621.2259349,760.9805732,1.738068095,1.96759271
16800000.02,300,0.26,0.74,656.42637,731.9860381,2.543968695,2.824777298
16800000.02,300,0.28,0.72,688.7293633,707.8011589,2.80000394,3.333275928
16800000.02,300,0.3,0.7,718.7115055,683.800484,1.609952867,2.682335148
16800000.02,300,0.32,0.68,749.3191038,659.2717352,3.529394564,2.244269268
16800000.02,300,0.34,0.66,776.2380253,638.1978578,2.857129102,2.381307127
16800000.02,300,0.36,0.64,805.8610702,614.5491051,1.018892718,2.731354567
16800000.02,300,0.38,0.62,831.3533158,593.0595604,3.706279044,3.56608798
16800000.02,300,0.4,0.6,857.588962,572.2747607,2.146362758,0.499607822
16800000.02,300,0.42,0.58,880.7423406,552.3426132,1.565873463,3.416898647
16800000.02,300,0.44,0.56,906.4276062,530.8659526,1.715873119,2.642493482
16800000.02,300,0.46,0.54,929.8319594,512.4778678,2.176004729,4.102838295
16800000.02,300,0.48,0.52,953.2950001,491.1867967,2.34110517,0.913901069
16800000.02,300,0.5,0.5,977.1488287,472.6543376,1.490735232,1.014370346
16800000.02,300,0.52,0.48,998.9090942,453.4690334,1.956410841,1.648412982
16800000.02,300,0.54,0.46,1021.030356,434.4083099,1.833480098,3.344023271
16800000.02,300,0.56,0.44,1041.436688,415.9087016,2.273517391,3.51288255
16800000.02,300,0.58,0.42,1062.682849,397.466431,3.492425566,2.406587879
16800000.02,300,0.6,0.4,1085.877848,380.347566,1.549784595,0.969345001
16800000.02,300,0.62,0.38,1105.361109,361.0828274,2.96559627,1.80337548
16800000.02,300,0.64,0.36,1126.293022,342.8353591,1.848554684,1.377636167
16800000.02,300,0.66,0.34,1145.915173,324.6097972,2.422880715,2.331635831
16800000.02,300,0.68,0.32,1166.133993,305.9882405,2.309728221,1.693319443
16800000.02,300,0.7,0.3,1186.067326,288.3029785,1.849333237,2.081737414
16800000.02,300,0.72,0.28,1207.160731,268.9770058,1.870632883,0.921161493
16800000.02,300,0.74,0.26,1226.747963,250.0619035,3.851615822,1.418434471
16800000.02,300,0.76,0.24,1246.290589,232.6265648,1.124164468,0.755031953
16800000.02,300,0.78,0.22,1266.696893,213.3357983,2.224386621,1.332535
16800000.02,300,0.8,0.2,1286.330901,194.9226553,1.801788528,1.350034014
16800000.02,300,0.82,0.18,1306.200364,176.5259985,2.381449802,0.505564106
16800000.02,300,0.84,0.16,1326.160503,156.6780476,4.054194159,1.335208754
16800000.02,300,0.86,0.14,1344.171777,137.879612,2.42752528,0.832743087
16800000.02,300,0.88,0.12,1365.477738,118.9164888,1.715938695,0.999110037
16800000.02,300,0.9,0.1,1384.161596,99.18051167,3.625544817,0.799536209
16800000.02,300,0.92,0.08,1403.878222,79.91589422,5.428046682,0.964242972
16800000.02,300,0.94,0.06,1421.361282,59.59892153,3.591405733,0.410796157
16800000.02,300,0.96,0.04,1441.255381,40.23152588,3.670068563,0.43216903
16800000.02,300,0.98,0.02,1460.510132,20.11498366,1.827910233,0.139019727
17200000.01,300,0.02,0.98,76.3346717,1174.424849,0.745891622,2.25421451
17200000.01,300,0.04,0.96,146.2201349,1121.943565,0.958646563,3.132367345
17200000.01,300,0.06,0.94,211.1240625,1074.994795,1.692610386,5.233975586
17200000.01,300,0.08,0.92,268.8968359,1030.845091,2.998860191,1.599403723
17200000.01,300,0.1,0.9,322.9666065,991.9447808,2.964842599,2.940104101
17200000.01,300,0.12,0.88,374.2028594,952.999844,3.623521299,4.654396661
17200000.01,300,0.14,0.86,419.9834108,918.7500613,2.562516579,3.609774027
17200000.01,300,0.16,0.84,464.5024684,883.8934455,3.166123236,3.83622116
17200000.01,300,0.18,0.82,507.5132359,849.9455727,2.530788344,2.054751191
17200000.01,300,0.2,0.8,545.400891,822.7376291,3.783937524,5.037238565
17200000.01,300,0.22,0.78,583.1119142,793.8629124,1.602665648,1.022529064
17200000.01,300,0.24,0.76,617.7890467,765.9164205,0.39829344,2.579995064
17200000.01,300,0.26,0.74,652.1551606,738.5683626,1.26079738,1.210141558
17200000.01,300,0.28,0.72,684.2390327,713.8082719,2.666383923,2.154556089
17200000.01,300,0.3,0.7,714.9328034,689.9010931,2.646440298,2.715990598
17200000.01,300,0.32,0.68,745.0232582,664.6696947,1.391865474,2.967413996
17200000.01,300,0.34,0.66,774.6318415,642.2771046,1.175866476,1.249136963
17200000.01,300,0.36,0.64,802.4529152,618.8163485,2.536346567,2.309009929
17200000.01,300,0.38,0.62,829.2891643,598.2346635,3.636513895,2.469863809
17200000.01,300,0.4,0.6,854.1934237,577.5439834,3.189257123,2.025361647
17200000.01,300,0.42,0.58,879.3764142,556.4581744,3.991884517,4.438730196
17200000.01,300,0.44,0.56,904.6265304,535.5594788,2.635997102,1.07965508
17200000.01,300,0.46,0.54,929.2097864,516.1108477,2.297188466,2.477124702
17200000.01,300,0.48,0.52,952.4478452,495.6671123,4.221329497,1.909597797
17200000.01,300,0.5,0.5,973.1384973,476.9988508,1.992094569,3.298413367
17200000.01,300,0.52,0.48,996.1619659,458.821864,2.603900621,3.207347976
17200000.01,300,0.54,0.46,1018.799123,439.9318025,1.888464144,1.2570522
17200000.01,300,0.56,0.44,1040.945537,419.9311304,2.183219175,3.508117414
17200000.01,300,0.58,0.42,1063.358229,399.7012291,1.925371851,1.893417215
17200000.01,300,0.6,0.4,1082.977775,383.5233518,3.648550784,1.934573495
17200000.01,300,0.62,0.38,1104.545346,363.9578462,2.634260999,3.366134442
17200000.01,300,0.64,0.36,1125.414746,346.028999,1.851778281,0.877577904
17200000.01,300,0.66,0.34,1146.990349,326.3532168,2.854611575,1.60276206
17200000.01,300,0.68,0.32,1165.282497,308.8057312,2.819200945,1.682545424
17200000.01,300,0.7,0.3,1186.424415,290.3470438,3.205795093,2.559239998
17200000.01,300,0.72,0.28,1207.27721,272.3672144,0.863131909,2.207312456
17200000.01,300,0.74,0.26,1226.899985,253.1876249,2.59558,2.298260404
17200000.01,300,0.76,0.24,1247.734928,234.4287247,1.603505464,1.596085261
17200000.01,300,0.78,0.22,1267.544998,215.8205197,2.844835267,1.545308351
17200000.01,300,0.8,0.2,1285.900039,196.5650804,2.70564733,1.125988968
17200000.01,300,0.82,0.18,1305.884624,178.1032758,2.062402732,1.763403076
17200000.01,300,0.84,0.16,1327.183015,158.5435369,3.132901409,1.225475442
17200000.01,300,0.86,0.14,1345.468624,139.5463679,2.754549084,1.003653231
17200000.01,300,0.88,0.12,1367.021897,119.9653806,3.948440321,1.853807159
17200000.01,300,0.9,0.1,1383.969906,99.82378025,2.457944324,0.413234344
17200000.01,300,0.92,0.08,1406.08509,80.6638459,3.476941936,0.671418387
17200000.01,300,0.94,0.06,1422.479001,60.3118403,2.495198246,0.443177911
17200000.01,300,0.96,0.04,1442.460032,40.4283024,7.31151441,0.542004208
17200000.01,300,0.98,0.02,1462.381562,20.30408862,3.984402749,0.129128688
17600000.01,300,0.02,0.98,75.63652793,1178.901043,0.642162906,1.614012042
17600000.01,300,0.04,0.96,144.6993097,1127.17436,1.248095583,3.140047813
17600000.01,300,0.06,0.94,208.5501746,1079.543999,1.735575397,2.520989313
17600000.01,300,0.08,0.92,266.6518198,1036.59951,1.662851946,2.98921181
17600000.01,300,0.1,0.9,320.9248664,997.1073981,2.369071434,2.851408628
17600000.01,300,0.12,0.88,371.6166533,958.6373018,1.953959054,2.114356553
17600000.01,300,0.14,0.86,418.2850311,922.9162063,2.808231105,3.405579478
17600000.01,300,0.16,0.84,462.2447543,889.8879169,2.339147951,3.773485304
17600000.01,300,0.18,0.82,504.4824113,857.3296191,1.618581253,2.625320418
17600000.01,300,0.2,0.8,544.2072011,825.9446206,4.535222759,4.146838861
17600000.01,300,0.22,0.78,580.298203,797.5174523,1.235948997,2.614143128
17600000.01,300,0.24,0.76,616.4958894,770.3564213,2.412179396,1.717907912
17600000.01,300,0.26,0.74,650.0286045,743.4822861,3.711478959,3.807373584
17600000.01,300,0.28,0.72,681.1819167,719.1163892,1.773507452,3.841235258
17600000.01,300,0.3,0.7,713.5615591,692.8881202,2.701009047,2.833403696
17600000.01,300,0.32,0.68,742.6945929,671.5440755,2.243048298,1.885693074
17600000.01,300,0.34,0.66,771.1199594,647.2317757,1.916977783,3.219050106
17600000.01,300,0.36,0.64,798.8626476,624.0413428,3.214499697,3.822834348
17600000.01,300,0.38,0.62,825.7890848,603.0641479,3.400571022,3.278924078
17600000.01,300,0.4,0.6,851.2520274,582.1015168,1.421025789,2.102487908
17600000.01,300,0.42,0.58,877.2200397,560.7232358,1.755613272,3.489602189
17600000.01,300,0.44,0.56,901.8785881,541.5730857,2.426479797,2.730059356
17600000.01,300,0.46,0.54,924.9124756,520.928816,2.852889547,2.845353768
17600000.01,300,0.48,0.52,949.6348665,500.9203511,2.209864944,1.66481394
17600000.01,300,0.5,0.5,972.1980883,481.6122672,0.957733692,1.597550025
17600000.01,300,0.52,0.48,994.100202,461.3789717,1.877172777,2.225025934
17600000.01,300,0.54,0.46,1016.61681,442.4458421,2.796441354,1.815757744
17600000.01,300,0.56,0.44,1038.871265,424.5520278,0.895217178,1.611444467
17600000.01,300,0.58,0.42,1060.799779,405.4911138,3.808142086,1.502654036
17600000.01,300,0.6,0.4,1082.386397,385.8092705,4.847605466,2.564465848
17600000.01,300,0.62,0.38,1103.884916,366.9363359,3.305584098,0.886993778
17600000.01,300,0.64,0.36,1124.189936,349.3229233,3.270821633,2.328136611
17600000.01,300,0.66,0.34,1146.129384,330.401431,2.120611409,1.646306435
17600000.01,300,0.68,0.32,1165.623795,311.7713195,2.225475322,0.38286618
17600000.01,300,0.7,0.3,1185.782842,292.29647,2.869946639,2.200726192
17600000.01,300,0.72,0.28,1206.625165,273.6199655,3.537755486,2.032637712
17600000.01,300,0.74,0.26,1227.325829,254.5835555,2.173659461,0.54692805
17600000.01,300,0.76,0.24,1246.90937,235.2658259,1.293323491,1.751307993
17600000.01,300,0.78,0.22,1267.662508,217.9496129,2.196473908,1.02007799
17600000.01,300,0.8,0.2,1288.019812,198.7913064,3.372626179,0.923185048
17600000.01,300,0.82,0.18,1306.372221,178.9826139,2.86400311,1.859028936
17600000.01,300,0.84,0.16,1327.317266,159.8980791,1.638102518,0.84087914
17600000.01,300,0.86,0.14,1347.931513,140.3442107,2.726496674,0.660508056
17600000.01,300,0.88,0.12,1365.687145,120.9763475,5.686617923,0.238281672
17600000.01,300,0.9,0.1,1383.783913,100.5822782,1.395293885,1.425139915
17600000.01,300,0.92,0.08,1405.979789,81.19417101,2.500681873,0.702406934
17600000.01,300,0.94,0.06,1425.556385,61.06696134,4.57401545,0.642162197
17600000.01,300,0.96,0.04,1443.389588,40.63238683,6.059829586,0.557994441
17600000.01,300,0.98,0.02,1462.454766,20.43905969,4.779683019,0.295559467
18000000.01,300,0.02,0.98,75.19549079,1183.038563,0.5127435,3.141285576
18000000.01,300,0.04,0.96,143.8718529,1131.782079,1.017082728,2.603674751
18000000.01,300,0.06,0.94,207.01657,1084.638888,1.584651689,2.449199996
18000000.01,300,0.08,0.92,265.3005991,1041.057676,1.606981589,1.080071834
18000000.01,300,0.1,0.9,319.2243161,1000.338391,2.502632919,2.731308531
18000000.01,300,0.12,0.88,369.5729325,962.879314,2.047132485,3.401280185
18000000.01,300,0.14,0.86,415.9094268,928.2904064,2.645148464,2.404392848
18000000.01,300,0.16,0.84,459.6264507,894.3244543,3.037250988,2.088600157
18000000.01,300,0.18,0.82,500.7607144,863.7498017,4.856269432,4.518041593
18000000.01,300,0.2,0.8,541.0500751,831.9788006,1.208647853,2.450600573
18000000.01,300,0.22,0.78,577.1075685,803.8025426,1.983110212,1.207721176
18000000.01,300,0.24,0.76,611.6697682,776.9644967,3.322746649,6.16991361
18000000.01,300,0.26,0.74,645.448954,749.6663473,4.386559074,2.845782201
18000000.01,300,0.28,0.72,678.2276054,724.6139925,5.702335411,5.415200163
18000000.01,300,0.3,0.7,708.7869352,700.8337495,3.201204586,2.066786487
18000000.01,300,0.32,0.68,739.8692148,675.2037587,1.952312859,1.498972665
