Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error,P-bar
15000000.03,340,0.116,0.884,338.9863347,784.6369802,1.120565516,1.529673647,150
15000000.03,340,0.212,0.788,536.9358538,643.7756921,0.982644038,1.24307369,150
15000000.03,340,0.308,0.692,693.5375501,528.5053789,0.948693012,1.287236579,150
15000000.03,340,0.404,0.596,821.1285797,432.6542748,1.457020006,1.820566668,150
15000000.03,340,0.5,0.5,930.2493914,349.1591882,1.164301186,1.752057185,150
15000000.03,340,0.596,0.404,1024.529866,275.1223975,1.20956337,0.914044112,150
15000000.03,340,0.692,0.308,1110.080301,205.4436275,1.897658281,1.722602989,150
15000000.03,340,0.788,0.212,1188.487888,140.0477038,2.497696756,0.997861807,150
15000000.03,340,0.884,0.116,1263.34862,76.69653815,1.636789659,0.329193,150
15000000.03,340,0.98,0.02,1335.955679,13.25776423,1.906929241,0.092356376,150
15000000.03,360,0.02,0.98,63.53751283,891.7667405,0.308880724,1.610552412,150
15000000.03,360,0.116,0.884,314.9655876,722.390416,1.49577766,1.972424433,150
15000000.03,360,0.212,0.788,504.4782329,591.3185826,1.450798205,2.571134391,150
15000000.03,360,0.308,0.692,655.1752951,486.0957172,1.061690709,1.62896717,150
15000000.03,360,0.404,0.596,781.2934153,395.8536878,1.023995069,0.880810612,150
15000000.03,360,0.5,0.5,888.5163699,317.670944,1.284708843,0.928467353,150
15000000.03,360,0.596,0.404,981.8805834,246.8328671,1.699767952,1.25132336,150
15000000.03,360,0.692,0.308,1065.621912,183.7921833,1.106381892,1.211188416,150
15000000.03,360,0.788,0.212,1142.405489,123.7244824,1.580285762,0.638825354,150
15000000.03,360,0.884,0.116,1213.636882,67.02106605,1.103159236,0.135044391,150
15000000.03,360,0.98,0.02,1281.812244,11.48587501,0.755533494,0.040196891,150
15000000.03,380,0.02,0.98,57.69286846,816.7506562,0.394293469,1.680285047,150
15000000.03,380,0.116,0.884,289.648156,666.2104152,0.476319554,1.497621197,150
15000000.03,380,0.212,0.788,469.8058485,547.115766,2.156964156,1.518904713,150
15000000.03,380,0.308,0.692,616.3906157,448.717373,1.184844111,1.529507618,150
15000000.03,380,0.404,0.596,738.1948744,365.5247158,0.941596901,1.307906681,150
15000000.03,380,0.5,0.5,842.6949571,292.3629511,1.767744588,1.189503316,150
15000000.03,380,0.596,0.404,934.9527928,226.9894534,1.669463849,1.050654726,150
15000000.03,380,0.692,0.308,1017.359614,167.755546,1.950291797,0.55258983,150
15000000.03,380,0.788,0.212,1092.165809,112.4231059,1.421456513,0.792806704,150
15000000.03,380,0.884,0.116,1160.99262,60.29452299,1.19232198,0.408274015,150
15000000.03,380,0.98,0.02,1227.864705,10.25766255,1.025684656,0.056836795,150
15000000.03,400,0.02,0.98,51.86420507,747.779021,0.113259045,1.146624598,150
15000000.03,400,0.116,0.884,264.7408578,615.1791086,1.034030377,0.701820908,150
15000000.03,400,0.212,0.788,433.5504786,508.4651887,1.721431734,2.28206397,150
15000000.03,400,0.308,0.692,573.50113,418.3321198,1.416116448,1.649708584,150
15000000.03,400,0.404,0.596,691.8597639,340.2059689,1.346278785,1.245085877,150
15000000.03,400,0.5,0.5,795.427496,272.3952858,2.347907128,0.541934322,150
15000000.03,400,0.596,0.404,884.7387531,211.025895,2.483956979,0.923527484,150
15000000.03,400,0.692,0.308,966.4110189,155.3427796,1.111303418,0.759241926,150
15000000.03,400,0.788,0.212,1040.885385,103.8420528,1.4113022,0.336768833,150
15000000.03,400,0.884,0.116,1108.544662,55.43080233,0.795827086,0.164491068,150
15000000.03,400,0.98,0.02,1172.381092,9.397373522,2.045279249,0.036978117,150
16000000.02,200,0.02,0.98,88.61162107,1514.581395,5.543845739,5.75738763,160
16000000.02,200,0.116,0.884,399.1944851,1283.059327,5.513324224,4.56705169,160
16000000.02,200,0.212,0.788,606.2346331,1130.378979,4.530966928,4.414088113,160
16000000.02,200,0.308,0.692,771.0878618,1005.841519,4.278546435,4.964750638,160
16000000.02,200,0.404,0.596,923.7732404,893.12272,6.31773895,4.542603434,160
16000000.02,200,0.5,0.5,1066.547045,786.0069348,5.565911027,5.312711809,160
16000000.02,200,0.596,0.404,1201.582825,680.5543207,1.825878156,6.915198422,160
16000000.02,200,0.692,0.308,1351.68463,563.0514954,3.880877997,5.776450599,160
16000000.02,200,0.788,0.212,1511.995461,432.6603878,8.240773443,7.447270667,160
16000000.02,200,0.884,0.116,1701.515323,272.2903429,8.961830897,6.5033229,160
16000000.02,200,0.98,0.02,1941.551534,59.07571382,10.83537917,0.732593314,160
16000000.02,220,0.02,0.98,83.3711067,1465.01243,3.335263349,4.143255736,160
16000000.02,220,0.116,0.884,385.6137154,1242.236329,7.056516685,6.049556055,160
16000000.02,220,0.212,0.788,590.7474597,1090.614363,4.135961072,4.777883537,160
16000000.02,220,0.308,0.692,756.1829767,965.592364,5.244368356,4.271528034,160
16000000.02,220,0.404,0.596,902.6799978,854.9369738,4.13719922,3.207403032,160
16000000.02,220,0.5,0.5,1041.172256,747.9168494,6.727206003,3.934832616,160
16000000.02,220,0.596,0.404,1178.372821,637.3635274,3.252721967,4.505915899,160
16000000.02,220,0.692,0.308,1318.356222,520.2923012,4.103160767,4.529307527,160
16000000.02,220,0.788,0.212,1472.702212,390.2367337,3.701290049,5.89300651,160
16000000.02,220,0.884,0.116,1646.672523,238.8195618,7.632878681,4.912719419,160
16000000.02,220,0.98,0.02,1851.385634,48.90695832,6.373075614,0.753626136,160
16000000.02,240,0.02,0.98,82.28993486,1404.873763,1.454140096,2.616477678,160
16000000.02,240,0.116,0.884,379.52724,1185.590545,4.213175147,3.272380242,160
16000000.02,240,0.212,0.788,586.9713623,1031.181774,6.706540002,6.783047085,160
16000000.02,240,0.308,0.692,746.3700019,908.5942764,4.768944717,3.24207722,160
16000000.02,240,0.404,0.596,888.2384799,796.7594739,7.043461828,4.772335243,160
16000000.02,240,0.5,0.5,1021.738729,688.1635268,5.731716301,2.3457752,160
16000000.02,240,0.596,0.404,1154.186621,578.6937138,3.590409541,3.695309487,160
16000000.02,240,0.692,0.308,1287.188176,463.4795953,3.217768998,4.282531527,160
16000000.02,240,0.788,0.212,1424.663159,341.87792,3.548425377,2.219942056,160
16000000.02,240,0.884,0.116,1576.491697,201.8639503,6.199706558,2.309169834,160
16000000.02,240,0.98,0.02,1738.624712,39.26321151,11.90980252,0.528550201,160
16000000.02,260,0.02,0.98,83.09595704,1331.707357,0.774797496,2.683737422,160
16000000.02,260,0.116,0.884,380.5161617,1110.959563,3.145316271,1.624899347,160
16000000.02,260,0.212,0.788,586.6165519,955.2980061,2.566266237,1.299639612,160
16000000.02,260,0.308,0.692,745.9597058,830.2332163,4.51081393,2.471967771,160
16000000.02,260,0.404,0.596,882.329396,719.6953067,3.343923114,3.643161059,160
16000000.02,260,0.5,0.5,1007.091819,615.6191759,2.950950905,4.389902154,160
16000000.02,260,0.596,0.404,1129.431427,510.4146496,3.515423365,4.997626139,160
16000000.02,260,0.692,0.308,1251.079756,402.8784002,5.22072141,1.628356973,160
16000000.02,260,0.788,0.212,1369.856554,290.1833606,4.347426996,1.834450749,160
16000000.02,260,0.884,0.116,1500.666761,168.5531637,5.127149694,1.226922885,160
16000000.02,260,0.98,0.02,1626.578865,31.26220148,8.341548631,0.682687557,160
16000000.02,280,0.02,0.98,81.68954913,1248.908167,0.862556833,3.278611769,160
16000000.02,280,0.116,0.884,381.3880342,1026.078053,3.444848524,3.253881587,160
16000000.02,280,0.212,0.788,586.2522723,869.2870616,2.127606354,4.207783058,160
16000000.02,280,0.308,0.692,745.0238822,745.1031338,1.194726323,3.221233553,160
16000000.02,280,0.404,0.596,877.0293532,635.4857082,1.53561727,2.188430684,160
16000000.02,280,0.5,0.5,995.6878815,537.3168388,1.819152906,2.426798553,160
16000000.02,280,0.596,0.404,1104.956456,439.6088867,2.035313255,1.100880626,160
16000000.02,280,0.692,0.308,1213.097978,342.6287637,1.77353306,2.089938317,160
16000000.02,280,0.788,0.212,1317.749378,244.0457336,2.449701838,2.510972605,160
16000000.02,280,0.884,0.116,1424.196075,137.5909152,4.353610552,0.936511747,160
16000000.02,280,0.98,0.02,1528.329843,24.61365556,3.655713804,0.156700325,160
16000000.02,300,0.02,0.98,78.67863966,1161.368537,1.170894559,1.91081925,160
16000000.02,300,0.116,0.884,371.5028058,943.617779,1.804851993,2.779768879,160
16000000.02,300,0.212,0.788,578.298518,787.3046935,1.784637021,2.634254981,160
16000000.02,300,0.308,0.692,737.4959981,662.5905965,2.655605741,4.979960165,160
16000000.02,300,0.404,0.596,868.0228075,558.333725,2.382292777,1.238596301,160
16000000.02,300,0.5,0.5,980.1769672,464.0981521,2.677838251,3.098593887,160
16000000.02,300,0.596,0.404,1083.3016,375.8550245,0.959359079,1.48765691,160
16000000.02,300,0.692,0.308,1180.451272,290.3808298,1.742996242,1.698128903,160
16000000.02,300,0.788,0.212,1274.723634,202.4424348,2.34972424,0.915831899,160
16000000.02,300,0.884,0.116,1365.85987,113.4271459,2.778880028,0.667490123,160
16000000.02,300,0.98,0.02,1456.018879,19.73450518,2.246140282,0.073058633,160
16000000.02,320,0.02,0.98,73.97252502,1073.57585,0.623385808,2.470306218,160
16000000.02,320,0.116,0.884,356.8614577,868.0293058,2.1216511,1.492405385,160
16000000.02,320,0.212,0.788,560.3379822,716.5005239,2.61700292,2.940386237,160
16000000.02,320,0.308,0.692,716.4637491,597.3626853,1.388730812,2.33094723,160
16000000.02,320,0.404,0.596,847.6859077,494.3906711,0.729480221,1.231846664,160
16000000.02,320,0.5,0.5,957.8115678,404.8097818,2.129869911,1.532027926,160
16000000.02,320,0.596,0.404,1056.660352,322.3031496,0.88180998,1.965233658,160
16000000.02,320,0.692,0.308,1146.394576,245.6638971,2.241113227,1.210036679,160
16000000.02,320,0.788,0.212,1231.567111,170.1130545,2.396333799,0.644503574,160
16000000.02,320,0.884,0.116,1315.618942,93.89369464,2.180264825,0.449627696,160
16000000.02,320,0.98,0.02,1396.838694,16.42755818,3.168812684,0.137378136,160
16000000.02,340,0.02,0.98,68.89917336,988.7883731,0.668182393,2.59028882,160
16000000.02,340,0.116,0.884,336.4050668,799.405125,1.921627914,2.920382602,160
16000000.02,340,0.212,0.788,533.5327184,657.4869446,2.663287684,4.497708077,160
16000000.02,340,0.308,0.692,688.2882719,543.320419,2.548409142,2.520646128,160
16000000.02,340,0.404,0.596,817.2638136,444.7141838,1.410691603,0.891581762,160
16000000.02,340,0.5,0.5,926.6074637,359.9792302,0.880879581,1.385939091,160
16000000.02,340,0.596,0.404,1022.400542,283.718482,0.622346377,0.927556417,160
16000000.02,340,0.692,0.308,1109.505122,212.9498129,1.992439331,1.31291958,160
16000000.02,340,0.788,0.212,1190.581397,145.592895,2.055173715,0.640363985,160
16000000.02,340,0.884,0.116,1267.469081,79.90197111,2.466056359,0.582018117,160
16000000.02,340,0.98,0.02,1341.261447,13.79389065,1.621019548,0.096870441,160
16000000.02,360,0.02,0.98,62.99589588,909.1929183,0.498856336,1.863435312,160
16000000.02,360,0.116,0.884,313.0603505,738.7170143,1.795618689,2.951418577,160
16000000.02,360,0.212,0.788,502.8090477,606.0631239,1.489655589,2.342636898,160
16000000.02,360,0.308,0.692,654.2605262,498.7476875,2.181975304,2.319784931,160
16000000.02,360,0.404,0.596,780.2684346,406.827265,1.152217084,1.676185578,160
16000000.02,360,0.5,0.5,887.2492326,327.5661554,2.572731898,1.763132101,160
16000000.02,360,0.596,0.404,982.3263145,255.7510189,1.888449774,0.685522116,160
16000000.02,360,0.692,0.308,1066.761472,189.9542516,1.296110052,0.784104366,160
16000000.02,360,0.788,0.212,1145.539091,128.3922405,1.28581382,0.453545016,160
16000000.02,360,0.884,0.116,1217.861939,69.49931078,2.117007699,0.209473522,160
16000000.02,360,0.98,0.02,1288.216494,11.97171197,2.132833739,0.093469625,160
16000000.02,380,0.02,0.98,57.35580266,835.2726557,0.139235754,0.933280828,160
16000000.02,380,0.116,0.884,289.754515,682.0703814,0.449003265,0.797637693,160
16000000.02,380,0.212,0.788,469.810868,561.033839,0.862947662,1.775451904,160
16000000.02,380,0.308,0.692,615.2388183,461.8846889,1.446357907,1.819336216,160
16000000.02,380,0.404,0.596,738.3710993,375.8769828,1.154051348,1.066995261,160
16000000.02,380,0.5,0.5,844.189898,301.4573411,1.961551419,0.804653626,160
16000000.02,380,0.596,0.404,937.2006849,234.937992,2.003004409,0.732053072,160
16000000.02,380,0.692,0.308,1021.233578,173.3138464,1.42344971,0.452359966,160
16000000.02,380,0.788,0.212,1097.253677,116.6286305,1.561218568,0.601076596,160
16000000.02,380,0.884,0.116,1167.686672,62.56426739,2.913926948,0.196391042,160
16000000.02,380,0.98,0.02,1235.08952,10.65940668,2.258506179,0.078928312,160
16000000.02,400,0.02,0.98,51.99064205,766.9273873,0.097707473,1.611721998,160
16000000.02,400,0.116,0.884,265.5537444,631.2463283,0.974032074,1.063431293,160
16000000.02,400,0.212,0.788,434.7796848,522.0957425,0.978839416,0.957140096,160
16000000.02,400,0.308,0.692,576.1676208,429.4923083,1.527778181,1.61799307,160
16000000.02,400,0.404,0.596,694.9229575,350.102635,1.455365368,0.992353545,160
16000000.02,400,0.5,0.5,798.1424452,280.5130318,1.293088285,0.793060877,160
16000000.02,400,0.596,0.404,889.201056,217.5688227,1.842246247,0.672569355,160
16000000.02,400,0.692,0.308,971.7699119,160.5390445,1.311659846,1.056286328,160
16000000.02,400,0.788,0.212,1046.613604,107.3516296,0.684383184,0.260137988,160
16000000.02,400,0.884,0.116,1115.934225,57.46503139,2.034967501,0.324239969,160
16000000.02,400,0.98,0.02,1181.982461,9.746438417,1.665099581,0.056753009,160
17000000.02,200,0.02,0.98,87.29890134,1515.686481,8.104921388,8.794578591,170
17000000.02,200,0.116,0.884,397.6549385,1287.115958,5.70196882,5.738029335,170
17000000.02,200,0.212,0.788,604.1737104,1134.035165,2.579440801,2.245636985,170
17000000.02,200,0.308,0.692,771.8709571,1007.7272,1.946758127,2.92627525,170
17000000.02,200,0.404,0.596,923.8771575,893.3932855,2.433766832,3.420404497,170
17000000.02,200,0.5,0.5,1063.106657,788.6576425,5.867966903,5.859435014,170
17000000.02,200,0.596,0.404,1203.566556,680.0658342,3.29261674,4.360440762,170
17000000.02,200,0.692,0.308,1349.851836,565.4442965,5.01691126,5.959341577,170
17000000.02,200,0.788,0.212,1511.892737,435.0555787,3.423840836,8.576028742,170
17000000.02,200,0.884,0.116,1703.688357,269.1499711,5.372907733,5.125021861,170
17000000.02,200,0.98,0.02,1942.912089,59.72383124,10.81918187,1.191562885,170
17000000.02,220,0.02,0.98,83.93236751,1466.681801,5.327882777,4.043170521,170
17000000.02,220,0.116,0.884,382.2953959,1247.695297,7.396225047,6.943447942,170
17000000.02,220,0.212,0.788,586.3584685,1096.361352,7.255840132,6.380603819,170
17000000.02,220,0.308,0.692,752.6806724,969.6296683,2.00869623,4.240721598,170
17000000.02,220,0.404,0.596,902.5975967,856.5338544,5.955844009,3.903103731,170
17000000.02,220,0.5,0.5,1038.8927,750.8868363,2.68843909,5.953598985,170
17000000.02,220,0.596,0.404,1178.452211,639.1373388,5.313216249,4.858849918,170
17000000.02,220,0.692,0.308,1319.539221,523.2798132,4.715764063,9.000454005,170
17000000.02,220,0.788,0.212,1475.16076,388.7408477,5.485212597,3.147426933,170
17000000.02,220,0.884,0.116,1650.933232,237.2589783,7.292828427,4.317761483,170
17000000.02,220,0.98,0.02,1852.94827,48.93480454,11.21123939,1.496628871,170
17000000.02,240,0.02,0.98,81.09431856,1409.283753,2.493712518,3.720424146,170
17000000.02,240,0.116,0.884,376.7228623,1191.65309,4.935998914,4.009066773,170
17000000.02,240,0.212,0.788,580.7679191,1039.156739,4.694538636,4.342281269,170
17000000.02,240,0.308,0.692,741.6393596,915.5539623,5.605964477,4.438428391,170
17000000.02,240,0.404,0.596,885.9299739,801.1060652,5.783517251,4.497171551,170
17000000.02,240,0.5,0.5,1023.153792,693.44288,4.98519548,4.031092635,170
17000000.02,240,0.596,0.404,1152.889529,583.1393255,4.925492979,2.466590855,170
17000000.02,240,0.692,0.308,1287.314098,469.0851893,2.241412739,2.724047446,170
17000000.02,240,0.788,0.212,1427.132018,342.5293796,6.234439483,3.244475671,170
17000000.02,240,0.884,0.116,1578.716689,203.8025532,4.461967243,1.798796886,170
17000000.02,240,0.98,0.02,1742.415651,39.60091626,8.71193135,0.452094023,170
17000000.02,260,0.02,0.98,81.1793515,1338.786602,1.338955847,1.086116683,170
17000000.02,260,0.116,0.884,376.2440569,1119.56299,3.097717069,1.68804363,170
17000000.02,260,0.212,0.788,577.0866223,966.53517,3.662506821,3.446024338,170
17000000.02,260,0.308,0.692,738.8736728,838.953085,4.023459551,4.112939832,170
17000000.02,260,0.404,0.596,877.1923646,728.7026772,2.890484389,4.623590477,170
17000000.02,260,0.5,0.5,1004.723812,622.7087416,2.68605848,1.906115582,170
17000000.02,260,0.596,0.404,1125.903835,517.1782863,2.529923309,2.950933207,170
17000000.02,260,0.692,0.308,1249.097028,407.9517815,3.701721252,4.451252079,170
17000000.02,260,0.788,0.212,1370.112901,293.3666101,5.831487599,1.03973542,170
17000000.02,260,0.884,0.116,1498.25149,169.827267,4.097146097,1.989868976,170
17000000.02,260,0.98,0.02,1630.205056,31.40387434,9.342710255,0.702928539,170
17000000.02,280,0.02,0.98,80.26216787,1257.833523,1.177787898,2.140764064,170
17000000.02,280,0.116,0.884,373.62673,1039.008104,3.981447615,1.573477792,170
17000000.02,280,0.212,0.788,577.0895255,882.0900561,2.268564883,2.150054301,170
17000000.02,280,0.308,0.692,736.0735006,757.0394319,3.579908971,1.897823574,170
17000000.02,280,0.404,0.596,870.7297256,646.8324387,1.863119635,2.930402173,170
17000000.02,280,0.5,0.5,990.1744423,545.8408314,1.531063458,2.585144436,170
17000000.02,280,0.596,0.404,1102.109752,447.3344824,2.022934312,3.214399762,170
17000000.02,280,0.692,0.308,1211.807778,350.0299196,1.928054223,2.904458738,170
17000000.02,280,0.788,0.212,1319.634158,247.2434084,4.886264504,1.580373322,170
17000000.02,280,0.884,0.116,1428.581485,140.0275119,5.440030284,1.63262338,170
17000000.02,280,0.98,0.02,1535.30268,24.99856728,2.531860454,0.226050749,170
17000000.02,300,0.02,0.98,76.78395709,1172.994388,1.101271169,2.76738846,170
17000000.02,300,0.116,0.884,365.5000067,957.2123648,2.585556636,3.732223341,170
17000000.02,300,0.212,0.788,569.8553767,801.1102733,2.470968906,3.475333018,170
17000000.02,300,0.308,0.692,729.029767,675.800461,0.998643451,1.952042286,170
17000000.02,300,0.404,0.596,860.9372086,569.9258763,2.981179681,2.93770151,170
17000000.02,300,0.5,0.5,974.8383963,475.5459637,1.733643287,2.094348385,170
17000000.02,300,0.596,0.404,1080.089802,385.0339056,1.1571979,2.08647107,170
17000000.02,300,0.692,0.308,1178.414904,296.4883139,2.371264348,2.502841115,170
17000000.02,300,0.788,0.212,1274.839326,208.2564598,3.948872048,1.622625493,170
17000000.02,300,0.884,0.116,1368.375234,114.8890208,4.059267667,0.637061982,170
17000000.02,300,0.98,0.02,1461.14522,20.2101942,4.938503032,0.195022203,170
17000000.02,320,0.02,0.98,72.84205361,1086.710211,0.844571443,1.768125029,170
17000000.02,320,0.116,0.884,350.0814239,883.1045384,1.755182019,4.319007926,170
17000000.02,320,0.212,0.788,553.7262506,731.3210016,2.74082449,1.653282178,170
17000000.02,320,0.308,0.692,711.1460973,610.0089236,1.754694907,1.458952897,170
17000000.02,320,0.404,0.596,840.8684583,507.9246637,1.934915685,2.462979885,170
17000000.02,320,0.5,0.5,953.6725474,415.7644658,2.825332419,2.392881426,170
17000000.02,320,0.596,0.404,1053.591596,332.6405584,2.146380902,1.180974859,170
17000000.02,320,0.692,0.308,1145.572708,252.7315911,2.170331526,1.486197349,170
17000000.02,320,0.788,0.212,1233.843573,174.4936224,2.060799947,1.514529705,170
17000000.02,320,0.884,0.116,1318.590076,96.46316693,2.150682897,0.455523527,170
17000000.02,320,0.98,0.02,1401.366956,16.83972733,3.173872671,0.282114999,170
17000000.02,340,0.02,0.98,67.76601585,1004.132613,0.649184708,2.71365265,170
17000000.02,340,0.116,0.884,332.2301503,814.8549482,0.992615711,2.4312524,170
17000000.02,340,0.212,0.788,528.5826563,671.5048518,1.72029045,2.841943819,170
17000000.02,340,0.308,0.692,685.5177284,555.095164,0.770808442,1.764739611,170
17000000.02,340,0.404,0.596,813.1354563,457.0459398,1.837941001,1.538087258,170
17000000.02,340,0.5,0.5,924.1170079,370.570528,1.486507401,2.60213129,170
17000000.02,340,0.596,0.404,1021.182596,292.8068456,1.661240025,1.396216307,170
17000000.02,340,0.692,0.308,1109.42869,220.0073242,0.970735826,1.207992502,170
17000000.02,340,0.788,0.212,1191.423967,150.4835441,1.103882431,0.9167377,170
17000000.02,340,0.884,0.116,1271.194414,82.14095997,1.945528391,0.409975774,170
17000000.02,340,0.98,0.02,1346.197156,14.2214722,2.166609378,0.106633956,170
17000000.02,360,0.02,0.98,62.62043774,924.7693656,0.10763551,1.249791035,170
17000000.02,360,0.116,0.884,311.3046944,752.6537554,0.987723239,2.6323383,170
17000000.02,360,0.212,0.788,500.1685226,619.6513369,1.35390619,0.817550189,170
17000000.02,360,0.308,0.692,652.130036,510.6901679,1.657639182,1.819986269,170
17000000.02,360,0.404,0.596,778.128638,417.336929,1.814138936,1.280668411,170
17000000.02,360,0.5,0.5,886.5186927,336.5589447,0.668799922,2.045987165,170
17000000.02,360,0.596,0.404,983.1597675,263.086369,0.836897973,0.518104416,170
17000000.02,360,0.692,0.308,1068.899641,196.0058873,2.372923213,0.750252462,170
17000000.02,360,0.788,0.212,1147.83943,132.6921617,1.15943288,0.73411956,170
17000000.02,360,0.884,0.116,1223.749507,72.09204021,1.327191998,0.381905904,170
17000000.02,360,0.98,0.02,1294.421104,12.37806251,2.142257095,0.059142181,170
17000000.02,380,0.02,0.98,57.31936385,851.1776122,0.201317648,1.543011049,170
17000000.02,380,0.116,0.884,288.8398818,696.3174659,0.779775851,2.170303223,170
17000000.02,380,0.212,0.788,469.2268703,573.8272397,1.182441192,1.351045736,170
17000000.02,380,0.308,0.692,616.2392441,472.6453326,1.960739279,0.978424877,170
17000000.02,380,0.404,0.596,739.5066445,385.6149011,1.094997097,0.665139798,170
17000000.02,380,0.5,0.5,845.4994976,310.1031263,1.090284658,0.422662015,170
17000000.02,380,0.596,0.404,939.164935,241.5307589,0.851854415,1.08386521,170
17000000.02,380,0.692,0.308,1024.310745,178.9984073,1.26051415,0.920121195,170
17000000.02,380,0.788,0.212,1101.575759,120.0323813,1.419201741,0.830329146,170
17000000.02,380,0.884,0.116,1173.411744,64.79222512,1.806992474,0.175304073,170
17000000.02,380,0.98,0.02,1242.04255,11.04797235,1.243053509,0.077322148,170
17000000.02,400,0.02,0.98,52.06229872,783.0664739,0.21198128,1.745697492,170
17000000.02,400,0.116,0.884,266.1870146,645.3194085,0.883664462,1.475668787,170
17000000.02,400,0.212,0.788,436.2244579,534.1951523,0.856692803,1.4941464,170
17000000.02,400,0.308,0.692,577.4198082,440.3880096,1.434048008,0.653526882,170
17000000.02,400,0.404,0.596,697.555777,359.9145501,1.295505701,0.699185355,170
17000000.02,400,0.5,0.5,801.5231422,288.336955,0.986515656,1.655358493,170
17000000.02,400,0.596,0.404,892.9830411,224.0188604,0.447164935,0.796156472,170
17000000.02,400,0.692,0.308,977.2455828,165.3292532,0.73424274,0.450422989,170
17000000.02,400,0.788,0.212,1052.474663,110.8329272,1.775938719,0.462794759,170
17000000.02,400,0.884,0.116,1123.869502,59.39085412,1.411945086,0.347083143,170
17000000.02,400,0.98,0.02,1190.199102,10.11543553,0.914569204,0.052353002,170
18000000.01,200,0.02,0.98,86.9456375,1517.138277,4.716314409,4.900567236,180
18000000.01,200,0.116,0.884,397.1445238,1288.487592,6.382957744,5.142016378,180
18000000.01,200,0.212,0.788,605.7429398,1136.074987,7.633188109,4.964623399,180
18000000.01,200,0.308,0.692,773.5693639,1008.994706,7.395945215,4.960076415,180
18000000.01,200,0.404,0.596,922.5058318,899.0067416,5.826126169,9.714629632,180
18000000.01,200,0.5,0.5,1066.691824,787.435595,7.493093877,5.54467333,180
18000000.01,200,0.596,0.404,1204.738133,681.9398782,8.776596246,4.024154594,180
18000000.01,200,0.692,0.308,1355.26692,565.1343861,8.733084264,6.89716084,180
18000000.01,200,0.788,0.212,1512.787021,436.3569915,8.007799712,7.31561481,180
18000000.01,200,0.884,0.116,1703.696225,272.9555352,7.360350694,3.513103607,180
18000000.01,200,0.98,0.02,1949.184991,59.84248941,6.094873106,0.68773331,180
18000000.01,220,0.02,0.98,83.01038146,1470.470654,1.644531492,3.210138639,180
18000000.01,220,0.116,0.884,380.7824662,1249.80974,6.192169253,4.032484151,180
18000000.01,220,0.212,0.788,584.5741877,1099.987076,2.907935607,1.475059965,180
18000000.01,220,0.308,0.692,751.3732435,973.8699487,4.091055296,6.114622395,180
18000000.01,220,0.404,0.596,898.7256677,861.122836,6.073129244,3.628155573,180
18000000.01,220,0.5,0.5,1039.145655,753.7631712,5.947651043,4.62238076,180
18000000.01,220,0.596,0.404,1176.980251,643.5613904,3.154612494,2.723706508,180
18000000.01,220,0.692,0.308,1320.76216,525.717674,6.189370928,5.739609288,180
18000000.01,220,0.788,0.212,1478.171289,391.7713412,7.426864396,4.600292411,180
18000000.01,220,0.884,0.116,1646.08489,241.3068288,5.01227098,3.994485472,180
18000000.01,220,0.98,0.02,1861.769719,49.34735467,7.553221475,1.015712633,180
18000000.01,240,0.02,0.98,79.88505466,1414.46516,1.520261362,1.927717345,180
18000000.01,240,0.116,0.884,370.1810781,1199.548915,4.173962646,3.52377287,180
18000000.01,240,0.212,0.788,574.6748505,1046.941265,1.966483179,3.201896241,180
18000000.01,240,0.308,0.692,738.4471514,920.3587176,2.687101265,4.877145882,180
18000000.01,240,0.404,0.596,883.7557463,807.3287613,3.487107127,2.626248094,180
18000000.01,240,0.5,0.5,1019.873838,696.8918289,2.699454913,4.251380465,180
18000000.01,240,0.596,0.404,1153.19816,586.7921857,3.651488617,5.269013194,180
18000000.01,240,0.692,0.308,1287.540301,469.7966361,5.666048466,0.916493269,180
18000000.01,240,0.788,0.212,1427.104288,344.5665353,3.954318782,3.100146915,180
18000000.01,240,0.884,0.116,1580.881855,205.4376184,5.297042119,2.380305542,180
18000000.01,240,0.98,0.02,1752.329884,40.05253423,4.004426967,0.292208445,180
18000000.01,260,0.02,0.98,78.75626546,1345.550377,0.868852258,0.771138659,180
18000000.01,260,0.116,0.884,369.2564602,1129.384481,2.794585829,1.010238546,180
18000000.01,260,0.212,0.788,571.8983649,975.8455587,4.017088657,3.743301468,180
18000000.01,260,0.308,0.692,735.1812246,847.5088895,2.514788764,4.118022654,180
18000000.01,260,0.404,0.596,872.107129,735.261381,2.651623447,5.242569693,180
18000000.01,260,0.5,0.5,1001.633757,628.3820116,5.76733643,3.746544845,180
18000000.01,260,0.596,0.404,1125.976876,519.9437212,4.326018401,2.146936949,180
18000000.01,260,0.692,0.308,1247.018714,413.3345537,1.64576807,2.024187859,180
18000000.01,260,0.788,0.212,1373.817016,297.0213405,4.844570255,1.762091969,180
18000000.01,260,0.884,0.116,1504.526508,171.7021422,2.674855058,1.36412104,180
18000000.01,260,0.98,0.02,1635.306951,31.76454183,11.39399131,0.784767171,180
18000000.01,280,0.02,0.98,78.07969195,1266.845153,0.877331074,2.374129282,180
18000000.01,280,0.116,0.884,367.2094835,1050.255936,3.152929591,2.961676167,180
18000000.01,280,0.212,0.788,569.6489262,894.3947279,1.243911583,2.833677886,180
