Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error,P_BAR
22500000,380,0.884,0.116,585.9425721,12.77694566,3.057581548,0.179665632,225
22500000,380,0.98,0.02,620.900568,2.17497631,1.959345537,0.022636211,225
22500000,400,0.02,0.98,20.20818334,158.2016203,0.278457351,0.633260915,225
22500000,400,0.116,0.884,108.6881459,134.1995691,1.610066888,0.796749941,225
22500000,400,0.212,0.788,187.415309,112.9726888,1.729411032,0.701286234,225
22500000,400,0.308,0.692,254.9979611,94.60047938,2.640864736,0.56391765,225
22500000,400,0.404,0.596,315.7485344,77.31666985,3.719001699,0.565045776,225
22500000,400,0.5,0.5,370.7322254,61.96207641,2.009583028,0.26102795,225
22500000,400,0.596,0.404,421.7574587,47.97973538,1.020337086,0.37151611,225
22500000,400,0.692,0.308,467.3258669,35.2682661,2.657969236,0.251152368,225
22500000,400,0.788,0.212,508.0577464,23.55903308,2.52592818,0.309207415,225
22500000,400,0.884,0.116,545.302346,12.62152627,3.155554272,0.095936086,225
22500000,400,0.98,0.02,583.7013404,2.126672972,2.505008699,0.064162607,225
24000000,200,0.02,0.98,180.6281475,239.3166498,4.778696282,0.966742234,240
24000000,200,0.116,0.884,439.8726194,155.3737699,20.38850552,5.064820389,240
24000000,200,0.212,0.788,573.7330465,112.1474874,11.83806855,4.206289022,240
24000000,200,0.308,0.692,636.9302531,90.61358088,39.57563086,13.37432492,240
24000000,200,0.404,0.596,710.0247404,67.62082736,32.51745882,7.668746295,240
24000000,200,0.5,0.5,746.6105821,56.35501036,26.82775675,8.076975231,240
24000000,200,0.596,0.404,791.6870814,45.52879683,11.48907462,2.986958834,240
24000000,200,0.692,0.308,813.4503699,36.84735758,28.18496798,3.670186255,240
24000000,200,0.788,0.212,827.792198,29.9608001,12.19672225,1.590992075,240
24000000,200,0.884,0.116,859.730273,20.19102731,11.33425462,2.559200442,240
24000000,200,0.98,0.02,909.881436,4.359666331,16.60478572,1.571471567,240
24000000,220,0.02,0.98,135.8075136,244.5932176,6.514343615,1.836330821,240
24000000,220,0.116,0.884,390.1938164,162.2365569,10.15131726,4.035060136,240
24000000,220,0.212,0.788,512.938647,122.8351562,14.51774469,5.343493706,240
24000000,220,0.308,0.692,585.8557379,97.70986171,6.959184551,1.623183956,240
24000000,220,0.404,0.596,649.2374331,78.23197998,36.3944934,10.34555888,240
24000000,220,0.5,0.5,699.8167659,61.83125625,7.318295431,3.532792119,240
24000000,220,0.596,0.404,736.4797128,50.69122021,14.13181704,3.873954775,240
24000000,220,0.692,0.308,766.751844,40.66481315,19.87122293,2.945356652,240
24000000,220,0.788,0.212,798.1547293,30.81086591,16.57163605,3.359455089,240
24000000,220,0.884,0.116,837.2019343,19.28493361,11.02421445,1.741194963,240
24000000,220,0.98,0.02,878.5112839,4.039047538,9.016905035,0.830371483,240
24000000,240,0.02,0.98,104.8067025,243.3402483,1.218958093,1.24075471,240
24000000,240,0.116,0.884,347.1978828,166.1534703,9.623507882,3.616362787,240
24000000,240,0.212,0.788,475.3627135,124.8208312,9.93823015,2.313066105,240
24000000,240,0.308,0.692,561.0728923,97.33944772,13.83103692,3.564843943,240
24000000,240,0.404,0.596,609.2731498,81.67762913,12.8647246,4.059791458,240
24000000,240,0.5,0.5,657.574335,66.37942826,23.21959085,4.429460602,240
24000000,240,0.596,0.404,700.3898717,53.11915085,2.368212699,1.559055867,240
24000000,240,0.692,0.308,735.6942951,41.39844703,15.16603017,3.935099112,240
24000000,240,0.788,0.212,769.6000059,30.77124855,5.847169778,2.068328322,240
24000000,240,0.884,0.116,807.9978183,18.30318567,7.293663308,0.715832802,240
24000000,240,0.98,0.02,853.4085611,3.515170156,6.056236345,0.406935867,240
24000000,260,0.02,0.98,81.83955551,237.6977421,1.828967948,2.040374104,240
24000000,260,0.116,0.884,312.513301,165.7541804,4.088018738,2.778884316,240
24000000,260,0.212,0.788,433.3496886,127.8318498,9.946085969,2.566090041,240
24000000,260,0.308,0.692,520.7809122,100.2368192,9.818186487,4.008015154,240
24000000,260,0.404,0.596,582.2049734,80.19756447,9.411061939,3.860830294,240
24000000,260,0.5,0.5,622.9802245,68.24923489,6.569276002,2.443688619,240
24000000,260,0.596,0.404,668.6319208,53.19682739,8.856182528,2.344552317,240
24000000,260,0.692,0.308,707.1567567,41.57823358,10.25651735,3.009080789,240
24000000,260,0.788,0.212,743.1488524,29.69978968,11.08604902,1.76925574,240
24000000,260,0.884,0.116,778.4512755,17.65114034,5.881044051,1.304434974,240
24000000,260,0.98,0.02,822.1221518,3.273487704,8.027058914,0.40041726,240
24000000,280,0.02,0.98,65.32278057,228.1615625,1.657221234,1.326972514,240
24000000,280,0.116,0.884,269.7574118,166.79799,0.884780261,1.225468502,240
24000000,280,0.212,0.788,399.0260825,126.4699078,5.960686002,2.591316203,240
24000000,280,0.308,0.692,481.9266519,100.9342173,11.35368395,3.371010323,240
24000000,280,0.404,0.596,545.7167861,81.62922634,10.27288324,3.111902799,240
24000000,280,0.5,0.5,592.9662318,67.00906244,6.757056623,2.115715017,240
24000000,280,0.596,0.404,634.8345937,53.45979382,3.886632415,1.87276467,240
24000000,280,0.692,0.308,673.927989,41.29779573,10.22678349,2.142978733,240
24000000,280,0.788,0.212,716.1569628,28.29458358,6.636628092,2.030796244,240
24000000,280,0.884,0.116,754.0743229,16.46586859,8.330749156,0.048347085,240
24000000,280,0.98,0.02,793.9092187,3.093734308,4.636543788,0.158050874,240
24000000,300,0.02,0.98,52.95495302,218.3012831,1.672382728,1.666957163,240
24000000,300,0.116,0.884,234.3722462,164.2255472,6.366601687,2.069747717,240
24000000,300,0.212,0.788,355.1452584,128.4113572,5.247060049,1.739677114,240
24000000,300,0.308,0.692,440.4614554,102.8582947,4.836244687,1.133049597,240
24000000,300,0.404,0.596,505.1008371,82.86535417,4.040034633,1.47825795,240
24000000,300,0.5,0.5,558.7913804,66.18333063,4.450283175,1.059234547,240
24000000,300,0.596,0.404,606.2134034,52.20112221,4.436282966,1.274589931,240
24000000,300,0.692,0.308,646.0332964,39.64328209,8.353306457,1.861367371,240
24000000,300,0.788,0.212,684.2647145,28.05608378,8.544456955,1.560352324,240
24000000,300,0.884,0.116,725.0007765,15.59428674,3.88348255,0.567651295,240
24000000,300,0.98,0.02,764.0075194,2.801560446,2.537073705,0.075160095,240
24000000,320,0.02,0.98,42.70469801,206.4850004,0.876432744,1.089450281,240
24000000,320,0.116,0.884,201.3448792,161.4035647,2.372409282,1.362061003,240
24000000,320,0.212,0.788,313.1606023,128.3028819,3.381700906,1.230285197,240
24000000,320,0.308,0.692,400.2766769,102.7220707,4.69686902,1.286089767,240
24000000,320,0.404,0.596,469.0017216,82.4972277,2.91073566,0.666665543,240
24000000,320,0.5,0.5,527.4792391,65.14595263,6.778699975,1.821127893,240
24000000,320,0.596,0.404,573.7325919,51.17239704,4.917832073,1.498850301,240
24000000,320,0.692,0.308,615.7069733,38.73357475,6.310061877,1.65434975,240
24000000,320,0.788,0.212,653.2920903,26.58095885,2.044354758,0.631804757,240
24000000,320,0.884,0.116,693.5535193,14.81128864,4.295593797,0.524119616,240
24000000,320,0.98,0.02,730.8644039,2.673989242,5.085008005,0.064182474,240
24000000,340,0.02,0.98,35.00509547,194.6734584,0.857970443,1.171602119,240
24000000,340,0.116,0.884,173.3833562,156.1926391,2.711156123,1.322842995,240
24000000,340,0.212,0.788,277.3649973,126.2639639,2.681809843,1.174349496,240
24000000,340,0.308,0.692,361.0747161,102.2837601,4.015389688,1.073003268,240
24000000,340,0.404,0.596,430.1300945,82.09979434,3.851444054,1.458506681,240
24000000,340,0.5,0.5,489.699268,64.72103576,2.577022665,1.137172513,240
24000000,340,0.596,0.404,537.5574623,50.56892027,3.761033311,0.557226097,240
24000000,340,0.692,0.308,582.092589,37.44490004,3.687571101,0.66188464,240
24000000,340,0.788,0.212,621.8680193,25.72857236,3.470601423,0.842846989,240
24000000,340,0.884,0.116,659.1519898,14.19438506,1.511891805,0.558615172,240
24000000,340,0.98,0.02,697.7225613,2.481273179,1.903506039,0.050331019,240
24000000,360,0.02,0.98,28.93833968,182.8456054,0.741821494,0.359928211,240
24000000,360,0.116,0.884,147.2532619,150.4345298,2.3049339,1.225558653,240
24000000,360,0.212,0.788,243.5401196,123.5896431,2.626177254,0.582553371,240
24000000,360,0.308,0.692,322.5897058,101.191813,1.229110128,0.798943247,240
24000000,360,0.404,0.596,390.8845802,81.61294841,4.867876256,1.874019146,240
24000000,360,0.5,0.5,449.591049,64.79579487,5.215259995,1.278768522,240
24000000,360,0.596,0.404,501.0697297,50.02080833,1.727096698,0.377453552,240
24000000,360,0.692,0.308,543.8482595,37.39782335,3.700719199,0.278048892,240
24000000,360,0.788,0.212,586.0319523,25.0825608,2.860398488,0.791634864,240
24000000,360,0.884,0.116,626.9039485,13.4132435,4.140983528,0.436128185,240
24000000,360,0.98,0.02,662.284295,2.323267889,3.228967942,0.050994087,240
24000000,380,0.02,0.98,24.21574099,171.6771907,0.504097279,0.847007898,240
24000000,380,0.116,0.884,126.7021062,144.2246169,2.051047641,0.277614288,240
24000000,380,0.212,0.788,214.5799577,119.4309147,3.396956344,1.326355182,240
24000000,380,0.308,0.692,289.0735214,98.59012954,3.457269149,1.353296752,240
24000000,380,0.404,0.596,354.0032294,80.56350286,2.800090168,0.703801394,240
24000000,380,0.5,0.5,409.9983798,64.45737314,1.853358373,0.453454255,240
24000000,380,0.596,0.404,461.7493834,49.81987043,2.224452073,0.197000035,240
24000000,380,0.692,0.308,507.8875331,36.54858636,3.746526573,0.364125796,240
24000000,380,0.788,0.212,549.8412744,24.55954539,3.047035151,0.588963101,240
24000000,380,0.884,0.116,588.9238495,13.06348358,3.256872189,0.424993282,240
24000000,380,0.98,0.02,625.5776128,2.232462918,3.325426774,0.032676693,240
24000000,400,0.02,0.98,20.53306147,160.87309,0.297332651,0.698856099,240
24000000,400,0.116,0.884,109.7014238,136.6752726,0.910603502,0.789150363,240
24000000,400,0.212,0.788,189.1370812,115.0125019,1.724563063,0.807110592,240
24000000,400,0.308,0.692,256.6400823,96.25860666,1.0985147,0.389543437,240
24000000,400,0.404,0.596,318.749088,78.9080941,4.776936401,0.914572175,240
24000000,400,0.5,0.5,373.7053194,63.36930481,3.30322405,0.642474721,240
24000000,400,0.596,0.404,425.9503232,49.08474468,3.441969004,0.276694228,240
24000000,400,0.692,0.308,471.2321331,36.09814198,1.986219819,0.477313793,240
24000000,400,0.788,0.212,513.1408661,24.12856159,2.651595049,0.312246568,240
24000000,400,0.884,0.116,551.8891977,12.92172306,1.292398993,0.125299636,240
24000000,400,0.98,0.02,589.7139953,2.173086611,3.913024582,0.048756464,240
25500000,200,0.02,0.98,178.693245,240.4203993,6.131811002,1.503067692,255
25500000,200,0.116,0.884,444.5815792,154.6947383,24.2048909,6.199887164,255
25500000,200,0.212,0.788,548.7521643,119.2316675,20.11376096,6.579148974,255
25500000,200,0.308,0.692,666.6985641,82.31289925,26.1924946,5.171944771,255
25500000,200,0.404,0.596,709.885351,67.56963975,39.74930378,13.3137899,255
25500000,200,0.5,0.5,748.2841636,57.5179041,19.51586973,4.959242445,255
25500000,200,0.596,0.404,781.7959836,46.34113498,28.31115025,6.293425257,255
25500000,200,0.692,0.308,798.5871728,38.75959954,17.38995153,6.657206659,255
25500000,200,0.788,0.212,830.8125735,29.9608664,14.60761941,2.344456311,255
25500000,200,0.884,0.116,859.9960493,19.72254792,25.77250349,1.966989276,255
25500000,200,0.98,0.02,904.2958599,4.871940303,18.31748441,1.203602713,255
25500000,220,0.02,0.98,134.4638111,244.806853,10.23062221,3.644132687,255
25500000,220,0.116,0.884,394.4763339,160.6037914,13.15747309,6.25851372,255
25500000,220,0.212,0.788,516.7819925,121.229178,18.75477182,6.558745338,255
25500000,220,0.308,0.692,592.8522107,95.23545112,20.82395783,5.558560833,255
25500000,220,0.404,0.596,660.8179335,75.68058905,22.63066578,7.644040045,255
25500000,220,0.5,0.5,699.6491896,62.73917335,17.28359065,4.633608723,255
25500000,220,0.596,0.404,732.5464415,51.65025861,18.91990712,2.742688954,255
25500000,220,0.692,0.308,769.0177166,39.84140202,5.33401253,1.453577235,255
25500000,220,0.788,0.212,806.9563534,28.87538398,7.984299587,1.298152983,255
25500000,220,0.884,0.116,830.3390316,19.67218912,15.39209335,2.518370269,255
25500000,220,0.98,0.02,874.7328595,4.117950726,12.47562372,1.035333995,255
25500000,240,0.02,0.98,102.4509041,244.0077427,2.32268764,1.327511292,255
25500000,240,0.116,0.884,350.1493365,165.7081646,9.22041111,2.614726302,255
25500000,240,0.212,0.788,469.990995,127.1541443,14.50538604,5.369024726,255
25500000,240,0.308,0.692,548.1313225,100.8364502,11.2888989,3.964617616,255
25500000,240,0.404,0.596,603.1088306,83.59086567,22.22026227,4.426953295,255
25500000,240,0.5,0.5,662.2036438,65.67907959,24.00214468,5.745601131,255
25500000,240,0.596,0.404,699.012072,52.82366173,11.04820237,1.676532923,255
25500000,240,0.692,0.308,741.4993663,40.7579388,6.19783278,1.966471986,255
25500000,240,0.788,0.212,771.1761149,30.87093842,11.86012375,2.706327265,255
25500000,240,0.884,0.116,808.3334257,18.582861,4.863288123,0.957295289,255
25500000,240,0.98,0.02,858.1485266,3.450423129,5.307120557,0.52886881,255
25500000,260,0.02,0.98,81.5635955,238.0051661,2.433972928,2.267470632,255
25500000,260,0.116,0.884,309.2812501,167.2760836,5.388532967,1.636768208,255
25500000,260,0.212,0.788,431.3313161,128.8582542,7.916430239,2.913782585,255
25500000,260,0.308,0.692,512.3898184,102.9267217,7.577098935,3.395175903,255
25500000,260,0.404,0.596,577.661044,83.01914908,16.33116557,5.248419444,255
25500000,260,0.5,0.5,618.042677,69.56741541,9.672479366,3.141238232,255
25500000,260,0.596,0.404,666.0552636,54.73640098,7.17304808,2.802714837,255
25500000,260,0.692,0.308,705.2876845,42.08288245,7.685476997,1.646945314,255
25500000,260,0.788,0.212,741.3027845,30.27293182,3.91802099,1.080572654,255
25500000,260,0.884,0.116,775.0857454,17.92580963,6.205084654,1.249483784,255
25500000,260,0.98,0.02,826.1310733,3.279256256,3.835591599,0.209330608,255
25500000,280,0.02,0.98,64.08055136,230.486057,0.360762589,2.255445398,255
25500000,280,0.116,0.884,269.985272,167.9329029,7.987573022,2.882537834,255
25500000,280,0.212,0.788,392.5658905,129.856247,4.868334254,1.497259718,255
25500000,280,0.308,0.692,475.7476027,103.5566874,3.583350366,2.164778991,255
25500000,280,0.404,0.596,539.0813799,83.77419954,6.592872278,2.113192623,255
25500000,280,0.5,0.5,591.519874,68.3156064,11.16162975,2.343580287,255
25500000,280,0.596,0.404,634.9644358,54.55011652,7.341018815,2.191388301,255
25500000,280,0.692,0.308,672.4602636,41.99274053,8.023227587,1.551297781,255
25500000,280,0.788,0.212,714.1085849,29.16593336,7.511693326,1.129144739,255
25500000,280,0.884,0.116,752.0911388,16.80349466,3.300085992,0.671205724,255
25500000,280,0.98,0.02,792.8893032,3.057100685,7.175051543,0.350881365,255
25500000,300,0.02,0.98,52.39866856,219.7248226,1.645912977,1.304752868,255
25500000,300,0.116,0.884,233.0802805,166.2221293,2.697315237,1.639357549,255
25500000,300,0.212,0.788,355.1234361,129.6892242,2.274199361,0.800702908,255
25500000,300,0.308,0.692,436.7019435,104.8433729,7.701992164,1.55272571,255
25500000,300,0.404,0.596,506.2426842,83.2164402,10.21311336,2.21734714,255
25500000,300,0.5,0.5,558.0913422,67.66932961,5.915934638,1.713696982,255
25500000,300,0.596,0.404,604.8085987,53.313624,4.331708626,0.520720218,255
25500000,300,0.692,0.308,645.0931229,40.35951085,8.612195739,1.760490148,255
25500000,300,0.788,0.212,686.5923258,27.90759329,3.48639829,0.745795438,255
25500000,300,0.884,0.116,724.3642954,16.13732632,3.803829196,0.490491942,255
25500000,300,0.98,0.02,764.7007383,2.881723432,4.753886961,0.064024048,255
25500000,320,0.02,0.98,42.28398402,208.6193979,1.303645446,1.788253795,255
25500000,320,0.116,0.884,200.8456053,163.0316889,2.054996031,0.868979094,255
25500000,320,0.212,0.788,313.2822611,129.6911802,4.617817141,0.896937578,255
25500000,320,0.308,0.692,400.6376526,104.064552,7.192991321,2.11047152,255
25500000,320,0.404,0.596,469.8201453,83.3662568,4.498741266,0.687971919,255
25500000,320,0.5,0.5,524.1402593,66.87980045,5.438126413,1.517347122,255
25500000,320,0.596,0.404,572.5925634,52.25105003,4.294121111,1.353631207,255
25500000,320,0.692,0.308,616.0407622,39.17297931,4.260080952,1.288706986,255
25500000,320,0.788,0.212,655.2324484,27.33030707,2.207545611,0.489092133,255
25500000,320,0.884,0.116,692.5061442,15.03341106,5.702403256,0.287102081,255
25500000,320,0.98,0.02,731.3881369,2.69348297,5.549214468,0.137425424,255
25500000,340,0.02,0.98,35.01682491,196.7235157,0.544986749,0.816415828,255
25500000,340,0.116,0.884,172.3332533,158.3210028,2.800347256,1.467351798,255
25500000,340,0.212,0.788,276.4911088,127.890132,4.225065174,0.789981112,255
25500000,340,0.308,0.692,361.3180337,103.6533603,3.835343971,1.607718304,255
25500000,340,0.404,0.596,429.4105072,83.74887096,6.372187605,1.460090157,255
25500000,340,0.5,0.5,487.7597283,66.43777684,4.150579224,0.771326406,255
25500000,340,0.596,0.404,537.7986887,51.8489753,4.25617405,1.383810046,255
25500000,340,0.692,0.308,581.7487074,38.35841993,3.357768944,0.680033588,255
25500000,340,0.788,0.212,622.2065363,26.36553326,3.013816026,0.325721254,255
25500000,340,0.884,0.116,662.8013904,14.24858956,2.851017688,0.365802703,255
25500000,340,0.98,0.02,699.2507524,2.550230587,3.276081748,0.049142129,255
25500000,360,0.02,0.98,29.07190978,185.5733018,0.350649384,0.968715299,255
25500000,360,0.116,0.884,148.5035836,152.7274299,1.174766668,0.896325264,255
25500000,360,0.212,0.788,243.8910025,125.5028465,1.376802419,0.657115218,255
25500000,360,0.308,0.692,323.6238057,102.7175288,3.031179136,0.998869577,255
25500000,360,0.404,0.596,390.9479555,83.15089751,3.014111729,0.788894389,255
25500000,360,0.5,0.5,449.937022,66.18628122,2.321957964,0.560279078,255
25500000,360,0.596,0.404,500.9829864,51.2120807,3.83023722,0.413307844,255
25500000,360,0.692,0.308,548.0287581,37.65780604,3.009035437,0.411066442,255
25500000,360,0.788,0.212,589.2675493,25.39847192,5.835220428,0.81237399,255
25500000,360,0.884,0.116,628.7085542,13.78498361,2.458442433,0.41755135,255
25500000,360,0.98,0.02,666.525714,2.369151087,5.22240047,0.064513153,255
25500000,380,0.02,0.98,24.59126483,174.327078,0.419841039,1.13778634,255
25500000,380,0.116,0.884,127.4072363,146.1570487,1.342293287,0.890874278,255
25500000,380,0.212,0.788,215.3049097,121.5805292,2.662835095,1.298227616,255
25500000,380,0.308,0.692,290.2222788,100.2150379,2.22979533,0.947337808,255
25500000,380,0.404,0.596,355.3923039,81.97577046,3.72418751,0.618781885,255
25500000,380,0.5,0.5,413.0394864,65.43709877,2.271183495,0.511740979,255
25500000,380,0.596,0.404,464.7228412,50.6573051,2.126938304,0.292455572,255
25500000,380,0.692,0.308,509.3919016,37.50477364,3.349931198,0.556798426,255
25500000,380,0.788,0.212,552.5869629,25.17757615,1.752250999,0.06336363,255
25500000,380,0.884,0.116,593.2507388,13.43751121,2.006768351,0.243715186,255
25500000,380,0.98,0.02,630.8398566,2.295883841,3.57688959,0.033584484,255
25500000,400,0.02,0.98,20.75492059,163.9515078,0.464697411,1.519511246,255
25500000,400,0.116,0.884,110.4858413,139.4904919,1.209186611,0.818063374,255
25500000,400,0.212,0.788,189.8239352,117.447693,1.800563133,0.81047353,255
25500000,400,0.308,0.692,260.0181601,97.53402033,2.868087893,1.073212049,255
25500000,400,0.404,0.596,322.5607914,80.17362829,1.872850012,0.82031981,255
25500000,400,0.5,0.5,378.574036,64.24098612,4.308832847,0.810219679,255
25500000,400,0.596,0.404,426.3966783,50.21514887,1.290288963,0.257748754,255
25500000,400,0.692,0.308,473.3044246,37.00917542,2.610435641,0.410187491,255
25500000,400,0.788,0.212,517.5206743,24.73548623,2.236766503,0.39355317,255
25500000,400,0.884,0.116,555.4172124,13.26757098,2.261167166,0.250298624,255
25500000,400,0.98,0.02,593.7726533,2.235612415,2.054743202,0.032359655,255
27000000,200,0.02,0.98,182.6633412,238.8555303,15.5414143,5.889567436,270
27000000,200,0.116,0.884,439.2907848,155.5450693,27.78919442,9.817230109,270
27000000,200,0.212,0.788,545.9220058,121.2394884,23.32312117,6.074106911,270
27000000,200,0.308,0.692,662.1319942,83.46084117,25.48453337,7.158083138,270
27000000,200,0.404,0.596,704.9812643,70.33436765,39.40601873,10.29118261,270
27000000,200,0.5,0.5,755.3440118,55.29067929,24.69873137,3.254234754,270
27000000,200,0.596,0.404,772.904252,48.22609234,17.83579904,4.4213874,270
27000000,200,0.692,0.308,803.7226658,38.30113224,17.54201479,2.645832632,270
27000000,200,0.788,0.212,830.0156992,28.88990482,16.81054625,3.69369305,270
27000000,200,0.884,0.116,866.7295645,18.29963834,5.73398388,1.473804118,270
27000000,200,0.98,0.02,899.4207785,5.589561478,10.49964255,0.902023046,270
27000000,220,0.02,0.98,131.0968262,246.4123008,9.848570314,1.79024048,270
27000000,220,0.116,0.884,383.0713203,165.3214063,7.528540072,3.374057095,270
27000000,220,0.212,0.788,501.3015906,126.6458155,16.24494127,3.679169474,270
27000000,220,0.308,0.692,586.4693966,98.80041648,8.645672356,3.460149095,270
27000000,220,0.404,0.596,660.8920381,75.29436126,14.28421074,3.008046243,270
27000000,220,0.5,0.5,694.1899095,64.36583881,27.03885606,7.285629034,270
27000000,220,0.596,0.404,729.0354301,52.38604741,20.13248613,4.847454998,270
27000000,220,0.692,0.308,764.0909894,42.60244999,5.743011101,1.497731452,270
27000000,220,0.788,0.212,803.787496,29.72263182,16.44091402,4.090470551,270
27000000,220,0.884,0.116,841.7530468,18.90729234,12.50892101,1.799327885,270
27000000,220,0.98,0.02,880.3103432,4.228282578,18.45226015,0.873617392,270
27000000,240,0.02,0.98,99.32951001,246.2556216,3.318133369,1.064254917,270
27000000,240,0.116,0.884,342.9444616,168.7366546,5.944120844,3.285536878,270
27000000,240,0.212,0.788,459.3891297,131.4025174,12.27649412,3.859515105,270
27000000,240,0.308,0.692,547.6325941,102.2015085,21.06682544,7.108636261,270
27000000,240,0.404,0.596,612.1116736,80.92509827,11.52248726,4.053221886,270
27000000,240,0.5,0.5,653.0708677,68.00108768,15.7021251,4.63343804,270
27000000,240,0.596,0.404,699.6414609,53.77093097,4.400102732,1.545184736,270
27000000,240,0.692,0.308,739.6025617,42.31213268,4.023893201,2.368766219,270
27000000,240,0.788,0.212,777.0545632,29.39163626,11.88564134,2.06478232,270
27000000,240,0.884,0.116,814.03766,17.5664686,6.778730983,1.202630627,270
27000000,240,0.98,0.02,853.2702628,3.695619757,4.953167349,0.671455658,270
27000000,260,0.02,0.98,77.88928115,240.9446082,2.153918745,0.921174857,270
27000000,260,0.116,0.884,306.6795882,169.1038196,11.18106512,3.418155443,270
27000000,260,0.212,0.788,428.2575672,130.187574,8.395481201,2.984279796,270
27000000,260,0.308,0.692,507.8998991,105.061517,17.90224418,6.242440777,270
27000000,260,0.404,0.596,572.7447733,84.6114353,10.12689455,2.65103706,270
27000000,260,0.5,0.5,622.6898982,68.62057716,11.78193727,3.064976029,270
27000000,260,0.596,0.404,670.2484009,54.00323123,13.22835887,3.724617055,270
27000000,260,0.692,0.308,707.021459,41.68385776,5.342195474,1.148798358,270
27000000,260,0.788,0.212,742.9765479,30.44061767,4.239730894,1.111328307,270
27000000,260,0.884,0.116,783.908737,17.72709294,8.775006357,1.255152045,270
27000000,260,0.98,0.02,825.816197,3.27955463,8.976299782,0.349205737,270
27000000,280,0.02,0.98,62.89560544,232.1154742,1.434982527,0.876061358,270
27000000,280,0.116,0.884,266.0857343,169.8854585,6.878905478,1.990262033,270
27000000,280,0.212,0.788,390.2070916,132.1810399,4.306038837,1.960190568,270
27000000,280,0.308,0.692,472.9292645,105.7998254,6.347589011,1.383573373,270
27000000,280,0.404,0.596,534.5362685,86.15846822,5.313664108,1.72709164,270
27000000,280,0.5,0.5,590.3612056,68.51356057,7.855703815,3.153758524,270
27000000,280,0.596,0.404,635.1266475,54.91834244,8.650194664,2.104097048,270
27000000,280,0.692,0.308,674.7254088,42.02559476,8.720645144,2.153194049,270
27000000,280,0.788,0.212,715.0974946,29.90318088,8.679754951,1.016769068,270
27000000,280,0.884,0.116,754.5924185,16.99548137,3.868781013,0.277731848,270
27000000,280,0.98,0.02,795.8453941,3.135606041,6.33191167,0.265064969,270
27000000,300,0.02,0.98,52.07888228,221.3461837,0.286130056,0.867880745,270
27000000,300,0.116,0.884,231.6164649,167.8735598,5.192861586,1.987014554,270
27000000,300,0.212,0.788,349.6820685,132.1616124,5.51811432,1.640077475,270
27000000,300,0.308,0.692,436.6029252,105.8143794,7.389500844,2.139550885,270
27000000,300,0.404,0.596,501.9230689,85.59666426,4.086448037,1.050864316,270
27000000,300,0.5,0.5,556.6550771,68.50653222,5.711850778,1.281112324,270
27000000,300,0.596,0.404,603.1905729,54.13421715,3.95333608,0.924596968,270
27000000,300,0.692,0.308,644.9046336,41.55635286,4.958538263,0.949111943,270
27000000,300,0.788,0.212,683.6576934,28.76243307,5.94861892,1.25057417,270
27000000,300,0.884,0.116,724.7139963,16.17548497,4.256576481,0.578647988,270
27000000,300,0.98,0.02,766.3028521,2.81793783,5.103559908,0.195201922,270
27000000,320,0.02,0.98,42.01520715,210.8999984,0.746451785,1.568770662,270
27000000,320,0.116,0.884,200.1497496,164.7064588,4.98562413,2.521283,270
27000000,320,0.212,0.788,312.2920784,131.7482327,2.105871805,1.650921824,270
27000000,320,0.308,0.692,399.7403052,105.3414907,6.635214251,1.773196466,270
27000000,320,0.404,0.596,466.0186257,85.85658064,2.900422123,0.926469991,270
27000000,320,0.5,0.5,524.1709014,67.92990905,2.849935863,0.696310127,270
27000000,320,0.596,0.404,571.4150734,53.34316297,5.047123191,1.072058289,270
27000000,320,0.692,0.308,615.3592728,40.06057386,2.729999837,1.319039158,270
27000000,320,0.788,0.212,656.2800962,27.7935815,4.440018712,0.544673045,270
27000000,320,0.884,0.116,695.2972956,15.50434374,2.347352998,0.402351479,270
27000000,320,0.98,0.02,732.2794832,2.842603364,0.951450755,0.172272674,270
27000000,340,0.02,0.98,35.07501747,199.3858021,0.609936907,1.486709057,270
27000000,340,0.116,0.884,171.3138834,160.1163156,3.01569731,1.281931351,270
27000000,340,0.212,0.788,277.6521412,129.6698299,7.054407313,1.578233538,270
27000000,340,0.308,0.692,359.613992,105.5389145,5.929670274,1.286730303,270
27000000,340,0.404,0.596,429.7476603,84.95108368,9.172616223,2.103908403,270
27000000,340,0.5,0.5,487.9681304,67.70765402,2.363696145,0.475611296,270
27000000,340,0.596,0.404,538.1733033,52.94006051,4.964816909,1.407008646,270
27000000,340,0.692,0.308,582.5156671,39.32064099,4.859524649,1.352056897,270
27000000,340,0.788,0.212,623.879845,26.85834666,5.036759596,0.377558283,270
27000000,340,0.884,0.116,662.9094104,14.81725611,5.09408455,0.321421894,270
27000000,340,0.98,0.02,702.0070792,2.585239732,4.448648062,0.06308688,270
27000000,360,0.02,0.98,29.04735979,188.197297,0.468475841,1.144862115,270
27000000,360,0.116,0.884,147.5128553,154.6931801,2.135608653,1.179103241,270
27000000,360,0.212,0.788,243.9990225,127.2646751,4.885908641,1.416084673,270
27000000,360,0.308,0.692,324.3717619,104.2301493,6.145406112,0.998545792,270
27000000,360,0.404,0.596,391.7183704,84.26439388,3.01182178,1.09867965,270
27000000,360,0.5,0.5,450.1941603,67.79103281,1.906128026,0.671792706,270
